ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
114900,1,6.34E-10,0,0
114901,0,1.14E-10,0,0
114902,0,3.81E-11,0,0
114903,0,1.47E-10,0,0
114904,0,3.71E-10,0,0
114905,0,1.11E-11,0,0
114906,0,1.30E-11,0,0
114907,1,3.45E-10,281,474.473
114908,1,1.61E-10,400,749.777
114909,0,4.20E-11,0,0
114910,0,1.78E-10,0,0
114911,1,1.02E-10,335,2015.4
114912,1,8.65E-11,251,779.767
114913,0,4.01E-11,0,0
114914,1,7.76E-11,177,285.038
114915,0,1.02E-09,0,0
114916,0,7.15E-10,0,0
114917,1,2.49E-09,175,245.768
114918,1,1.53E-10,80,107.236
114919,0,1.73E-11,0,0
114920,1,8.74E-10,397,643.12
114921,0,9.55E-12,0,0
114922,0,6.81E-11,0,0
114923,1,7.70E-11,140,483.158
114924,0,9.90E-10,0,0
114925,1,1.98E-09,166,378.429
114926,0,2.45E-09,0,0
114927,0,1.01E-11,0,0
114928,1,3.22E-11,43,95.4503
114929,0,2.47E-11,0,0
114930,0,9.36E-10,0,0
114931,1,2.19E-10,234,383.179
114932,0,1.60E-09,0,0
114933,0,1.68E-09,0,0
114934,0,8.26E-11,0,0
114935,0,1.45E-09,0,0
114936,0,5.50E-10,0,0
114937,0,5.48E-10,0,0
114938,0,1.85E-09,0,0
114939,1,2.55E-10,0,0
114940,0,1.38E-11,0,0
114941,1,3.24E-10,155,268.41
114942,1,2.22E-11,159,709.33
114943,0,3.74E-10,0,0
114944,0,6.22E-11,0,0
114945,0,1.53E-11,0,0
114946,0,3.10E-11,0,0
114947,0,1.43E-10,0,0
114948,1,1.20E-11,131,644.378
114949,1,4.98E-11,128,222.162
114950,0,4.49E-10,0,0
114951,1,5.86E-11,231,768.325
114952,0,4.23E-10,0,0
114953,0,3.92E-11,0,0
114954,0,1.26E-09,0,0
114955,1,3.61E-10,24,42.2195
114956,1,9.55E-12,142,688.035
114957,0,4.07E-11,0,0
114958,0,2.41E-09,0,0
114959,1,7.26E-12,5,5.28406
114960,0,1.86E-11,0,0
114961,0,6.02E-11,0,0
114962,0,3.48E-11,0,0
114963,1,7.20E-11,155,408.53
114964,0,1.37E-11,0,0
114965,0,2.92E-10,0,0
114966,1,7.70E-11,217,561.075
114967,0,8.70E-10,0,0
114968,1,9.21E-11,229,359.029
114969,1,2.19E-11,50,151.591
114970,0,7.37E-11,0,0
114971,0,7.06E-10,0,0
114972,0,2.44E-10,0,0
114973,0,4.58E-11,0,0
114974,0,2.22E-09,0,0
114975,1,4.31E-11,138,250.692
114976,0,1.17E-10,0,0
114977,1,2.26E-09,57,129.233
114978,1,4.78E-11,177,492.039
114979,0,2.23E-09,0,0
114980,1,2.49E-11,98,187.629
114981,0,3.59E-11,0,0
114982,1,1.72E-10,22,42.3893
114983,0,3.43E-10,0,0
114984,0,1.33E-10,0,0
114985,1,2.03E-09,11,12.76
114986,0,2.23E-11,0,0
114987,0,4.13E-10,0,0
114988,0,1.43E-09,0,0
114989,1,2.03E-09,81,196.958
114990,0,2.85E-11,0,0
114991,1,1.35E-10,257,599.009
114992,0,9.32E-11,0,0
114993,0,1.05E-09,0,0
114994,0,8.92E-12,0,0
114995,1,1.46E-11,360,34044
114996,0,9.23E-11,0,0
114997,0,8.09E-10,0,0
114998,1,9.40E-11,1029,4268.93
114999,1,8.58E-11,300,1082.72
115000,0,1.99E-11,0,0
115001,0,8.74E-11,0,0
115002,0,9.86E-12,0,0
115003,0,3.49E-11,0,0
115004,0,4.95E-11,0,0
115005,0,2.05E-11,0,0
115006,0,4.51E-11,0,0
115007,0,1.80E-09,0,0
115008,1,1.72E-10,229,398.656
115009,0,9.48E-11,0,0
115010,1,3.16E-10,207,393.417
115011,1,1.71E-10,446,1662.99
115012,0,2.34E-10,0,0
115013,0,1.13E-09,0,0
115014,1,4.17E-11,87,128.581
115015,0,4.12E-10,0,0
115016,1,8.91E-11,78,110.061
115017,0,6.23E-10,0,0
115018,1,5.26E-10,513,1116.96
115019,1,2.63E-11,101,247.953
115020,0,1.80E-10,0,0
115021,0,8.71E-10,0,0
115022,1,3.05E-11,244,1949.79
115023,0,5.88E-11,0,0
115024,1,1.30E-09,647,1008.44
115025,1,1.74E-10,483,2988.07
115026,0,9.24E-10,0,0
115027,1,8.92E-12,35,47.937
115028,1,1.30E-10,53,84.4101
115029,1,1.09E-09,0,0
115030,0,2.92E-10,0,0
115031,1,1.07E-10,11,13.928
115032,0,1.09E-10,0,0
115033,1,2.93E-11,50,97.1243
115034,1,1.07E-11,93,262.063
115035,0,7.46E-10,0,0
115036,1,4.41E-10,240,358.97
115037,0,1.73E-10,0,0
115038,0,1.38E-11,0,0
115039,0,6.85E-12,0,0
115040,0,1.50E-10,0,0
115041,0,5.93E-11,0,0
115042,1,1.45E-10,219,468.424
115043,1,7.04E-10,317,501.661
115044,0,9.24E-11,0,0
115045,0,7.89E-12,0,0
115046,0,1.82E-10,0,0
115047,1,7.81E-10,37,49.7434
115048,0,2.02E-11,0,0
115049,1,9.55E-12,133,514.245
115050,1,7.36E-10,244,360.383
115051,0,4.23E-11,0,0
115052,0,4.84E-11,0,0
115053,0,1.76E-10,0,0
115054,1,1.44E-09,0,0
115055,0,3.18E-11,0,0
115056,0,1.21E-09,0,0
115057,1,1.09E-11,0,0
115058,0,9.48E-11,0,0
115059,0,1.65E-10,0,0
115060,1,1.34E-11,81,170.574
115061,1,2.00E-10,521,1575.79
115062,0,2.84E-11,0,0
115063,0,1.09E-10,0,0
115064,1,4.34E-11,116,206.453
115065,1,7.49E-10,362,652.089
115066,1,8.61E-11,75,158.118
115067,0,1.60E-11,0,0
115068,0,4.71E-11,0,0
115069,1,2.55E-10,76,102.064
115070,1,5.99E-10,27,47.708
115071,1,2.84E-10,37,69.1061
115072,0,5.06E-10,0,0
115073,0,5.35E-11,0,0
115074,1,7.87E-11,142,253.453
115075,1,8.36E-10,11,14.5006
115076,0,1.24E-10,0,0
115077,1,1.20E-11,59,92.1819
115078,0,1.39E-10,0,0
115079,1,6.31E-11,93,175.622
115080,0,8.85E-11,0,0
115081,0,1.90E-11,0,0
115082,0,1.31E-11,0,0
115083,1,4.37E-11,0,0
115084,0,2.65E-11,0,0
115085,1,5.67E-10,0,0
115086,0,8.61E-12,0,0
115087,1,1.29E-10,732,62173.6
115088,0,5.25E-11,0,0
115089,0,2.86E-09,0,0
115090,1,5.66E-11,406,6420.04
115091,1,3.29E-11,151,555.469
115092,0,9.23E-10,0,0
115093,0,6.49E-10,0,0
115094,0,2.47E-09,0,0
115095,0,4.50E-11,0,0
115096,0,1.04E-11,0,0
115097,0,2.72E-10,0,0
115098,0,1.19E-09,0,0
115099,1,2.38E-09,1358,5523.09
115100,1,8.09E-12,56,105.363
115101,0,2.37E-09,0,0
115102,1,1.13E-10,225,445.037
115103,0,2.30E-09,0,0
115104,0,4.83E-11,0,0
115105,1,1.79E-10,285,817.126
115106,0,1.80E-09,0,0
115107,0,6.04E-11,0,0
115108,0,2.12E-09,0,0
115109,0,2.67E-09,0,0
115110,1,1.25E-11,120,366.239
115111,1,8.69E-10,45,55.6351
115112,1,4.42E-10,184,257.431
115113,1,2.99E-11,155,585.303
115114,0,2.24E-09,0,0
115115,0,1.10E-10,0,0
115116,0,6.65E-10,0,0
115117,1,2.04E-09,213,337.201
115118,0,1.22E-11,0,0
115119,0,9.19E-10,0,0
115120,0,1.83E-09,0,0
115121,1,3.69E-11,55,86.5396
115122,0,7.98E-10,0,0
115123,1,3.28E-11,360,9499.98
115124,1,1.07E-10,0,0
115125,0,1.66E-11,0,0
115126,1,3.92E-11,36,41.4292
115127,0,5.74E-11,0,0
115128,0,5.74E-11,0,0
115129,1,4.57E-11,133,353.226
115130,0,2.42E-09,0,0
115131,1,7.19E-11,217,819.788
115132,0,1.58E-10,0,0
115133,0,2.25E-11,0,0
115134,1,1.86E-09,3077,28991.1
115135,0,8.51E-12,0,0
115136,1,3.01E-10,0,0
115137,1,2.28E-11,156,659.364
115138,0,2.68E-10,0,0
115139,0,8.16E-10,0,0
115140,0,1.12E-09,0,0
115141,1,8.26E-10,20,44.4047
115142,0,2.35E-11,0,0
115143,0,1.09E-11,0,0
115144,0,9.25E-10,0,0
115145,0,1.98E-09,0,0
115146,0,2.27E-11,0,0
115147,0,6.75E-12,0,0
115148,1,1.81E-10,247,544.779
115149,1,7.16E-12,97,180.547
115150,0,1.92E-09,0,0
115151,0,6.53E-10,0,0
115152,0,4.04E-10,0,0
115153,1,3.39E-11,117,275.627
115154,0,1.49E-11,0,0
115155,0,3.19E-11,0,0
115156,0,2.12E-11,0,0
115157,0,4.29E-11,0,0
115158,0,2.18E-09,0,0
115159,0,8.34E-10,0,0
115160,1,3.33E-11,79,128.104
115161,0,9.41E-10,0,0
115162,0,2.43E-11,0,0
115163,0,6.46E-10,0,0
115164,0,2.45E-11,0,0
115165,0,3.07E-11,0,0
115166,1,7.58E-12,58,89.1154
115167,0,1.63E-10,0,0
115168,0,3.97E-10,0,0
115169,1,1.26E-10,317,729.179
115170,1,1.86E-09,115,263.466
115171,0,2.93E-11,0,0
115172,1,4.44E-11,117,267.181
115173,0,2.84E-10,0,0
115174,1,8.61E-12,29,44.1065
115175,0,8.09E-12,0,0
115176,0,6.03E-10,0,0
115177,0,3.18E-11,0,0
115178,1,4.97E-10,18,30.8444
115179,1,5.23E-11,3,3.17942
115180,0,2.73E-09,0,0
115181,0,3.39E-11,0,0
115182,0,3.07E-11,0,0
115183,0,1.91E-09,0,0
115184,0,1.10E-11,0,0
115185,0,5.23E-10,0,0
115186,1,3.72E-11,26,27.7857
115187,0,2.05E-09,0,0
115188,1,3.52E-11,324,1923.88
115189,0,3.30E-10,0,0
115190,0,8.92E-12,0,0
115191,0,2.35E-11,0,0
115192,0,2.86E-11,0,0
115193,0,1.77E-11,0,0
115194,1,1.83E-11,0,0
115195,1,1.81E-11,1,1.01038
115196,1,1.82E-09,3,3.62089
115197,0,9.63E-11,0,0
115198,1,7.16E-11,178,304.809
115199,0,1.42E-11,0,0
115200,0,7.26E-12,0,0
115201,1,2.23E-11,164,295.578
115202,0,2.80E-09,0,0
115203,0,2.70E-11,0,0
115204,0,6.75E-12,0,0
115205,0,1.32E-09,0,0
115206,1,9.41E-10,23,37.3604
115207,0,1.26E-09,0,0
115208,0,9.47E-11,0,0
115209,0,2.90E-11,0,0
115210,1,7.09E-10,21,31.6603
115211,1,4.92E-11,189,617.256
115212,0,1.94E-09,0,0
115213,0,1.18E-09,0,0
115214,0,5.01E-10,0,0
115215,1,2.16E-10,216,379.733
115216,1,9.96E-11,128,335.41
115217,0,1.32E-11,0,0
115218,1,1.31E-10,213,445.097
115219,0,1.70E-09,0,0
115220,1,1.31E-11,80,186.18
115221,0,1.95E-09,0,0
115222,1,2.26E-10,443,1236.12
115223,1,7.09E-10,0,0
115224,1,3.36E-11,35,62.4508
115225,1,2.14E-10,88,151.849
115226,1,1.46E-09,75,137.636
115227,0,8.92E-10,0,0
115228,0,1.87E-09,0,0
115229,1,1.06E-11,82,159.373
115230,0,2.13E-10,0,0
115231,0,1.30E-09,0,0
115232,0,8.74E-10,0,0
115233,0,1.18E-11,0,0
115234,0,6.63E-10,0,0
115235,0,3.19E-10,0,0
115236,0,1.08E-09,0,0
115237,0,7.47E-12,0,0
115238,0,2.84E-11,0,0
115239,0,3.07E-11,0,0
115240,0,1.20E-11,0,0
115241,0,2.68E-11,0,0
115242,0,1.56E-10,0,0
115243,1,1.05E-09,94,121.029
115244,1,7.27E-11,30,56.5609
115245,0,1.22E-11,0,0
115246,0,4.58E-11,0,0
115247,1,1.46E-09,117,235.735
115248,1,8.61E-12,43,76.7037
115249,0,2.79E-09,0,0
115250,0,1.91E-11,0,0
115251,0,2.96E-11,0,0
115252,1,3.70E-11,85,128.112
115253,1,3.47E-11,118,255.765
115254,0,3.56E-11,0,0
115255,1,1.35E-11,45,64.2358
115256,1,8.32E-11,230,576.622
115257,0,1.32E-10,0,0
115258,1,9.19E-10,0,0
115259,0,1.02E-09,0,0
115260,1,2.04E-09,191,356.983
115261,0,1.93E-11,0,0
115262,0,7.82E-10,0,0
115263,0,3.56E-11,0,0
115264,0,2.17E-10,0,0
115265,1,4.07E-11,0,0
115266,1,7.17E-11,455,1703.35
115267,1,7.26E-10,285,542.157
115268,1,1.86E-10,263,368.954
115269,0,1.86E-11,0,0
115270,1,8.24E-11,59,84.2866
115271,1,1.01E-09,183,205.639
115272,1,1.01E-09,127,157.173
115273,0,1.86E-09,0,0
115274,1,3.35E-10,260,452.19
115275,1,9.63E-11,10,13.1046
115276,1,2.96E-11,196,1324.99
115277,1,7.09E-10,0,0
115278,1,2.23E-09,843,2323.66
115279,1,1.36E-09,24,34.7307
115280,0,1.25E-10,0,0
115281,1,9.25E-10,374,531.844
115282,1,3.02E-11,117,215.245
115283,0,8.49E-11,0,0
115284,0,2.85E-10,0,0
115285,0,4.88E-11,0,0
115286,1,1.37E-10,363,1210.62
115287,0,7.97E-11,0,0
115288,0,7.80E-11,0,0
115289,1,1.94E-09,51,104.074
115290,0,1.82E-10,0,0
115291,0,5.43E-10,0,0
115292,1,8.92E-12,106,545.898
115293,1,3.45E-11,373,10872.5
115294,0,9.37E-10,0,0
115295,0,4.62E-11,0,0
115296,0,3.63E-11,0,0
115297,0,4.81E-11,0,0
115298,0,3.25E-11,0,0
115299,0,2.36E-10,0,0
115300,1,8.87E-10,213,464.864
115301,0,2.17E-11,0,0
115302,0,2.42E-10,0,0
115303,1,9.34E-10,486,888.936
115304,1,1.76E-11,25,34.3487
115305,1,1.26E-10,337,670.407
115306,0,1.34E-11,0,0
115307,1,1.52E-11,25,34.5495
115308,0,2.80E-10,0,0
115309,1,8.82E-12,41,82.9383
115310,0,7.49E-10,0,0
115311,0,7.45E-10,0,0
115312,1,1.99E-09,23,39.9996
115313,0,8.30E-10,0,0
115314,0,2.22E-11,0,0
115315,1,2.27E-11,147,611.772
115316,1,2.35E-10,323,1113.17
115317,0,3.82E-11,0,0
115318,0,1.08E-09,0,0
115319,1,4.99E-11,183,838.744
115320,0,2.42E-09,0,0
115321,1,1.40E-11,88,196.513
115322,0,2.18E-11,0,0
115323,1,1.68E-10,33,46.212
115324,0,9.15E-10,0,0
115325,1,3.02E-11,187,653.068
115326,1,1.62E-10,312,733.849
115327,1,4.13E-10,22,33.6629
115328,0,9.33E-11,0,0
115329,0,5.24E-11,0,0
115330,1,6.01E-11,192,310.94
115331,0,6.63E-10,0,0
115332,0,1.72E-11,0,0
115333,0,9.21E-11,0,0
115334,0,9.33E-10,0,0
115335,0,6.80E-11,0,0
115336,0,9.13E-12,0,0
115337,0,8.74E-10,0,0
115338,0,1.89E-11,0,0
115339,0,1.12E-10,0,0
115340,1,2.64E-10,52,160.065
115341,1,1.74E-11,112,377.632
115342,0,8.59E-10,0,0
115343,0,1.07E-11,0,0
115344,1,8.53E-10,461,826.547
115345,0,1.03E-11,0,0
115346,0,1.39E-10,0,0
115347,0,1.63E-11,0,0
115348,0,2.42E-10,0,0
115349,0,5.13E-11,0,0
115350,0,8.72E-12,0,0
115351,0,1.86E-09,0,0
115352,0,1.52E-10,0,0
115353,0,1.01E-11,0,0
115354,0,1.13E-10,0,0
115355,1,2.16E-11,42,49.1858
115356,1,4.73E-11,128,316.238
115357,0,1.31E-09,0,0
115358,0,9.03E-12,0,0
115359,0,1.10E-11,0,0
115360,0,7.25E-11,0,0
115361,0,1.78E-10,0,0
115362,0,2.34E-10,0,0
115363,0,7.99E-12,0,0
115364,1,3.84E-11,41,51.5102
115365,1,7.19E-10,395,681.215
115366,0,5.26E-11,0,0
115367,0,7.67E-11,0,0
115368,1,1.62E-09,20,26.0012
115369,0,1.45E-11,0,0
115370,0,1.97E-09,0,0
115371,1,2.69E-11,54,131.333
115372,1,1.15E-09,255,291.836
115373,0,1.16E-11,0,0
115374,1,8.39E-10,650,1087.83
115375,1,1.52E-11,98,428.71
115376,1,1.88E-11,101,284.863
115377,0,2.40E-11,0,0
115378,1,3.56E-11,159,380.168
115379,1,9.44E-12,35,47.9355
115380,0,9.70E-10,0,0
115381,0,1.53E-10,0,0
115382,1,2.38E-09,144,387.421
115383,1,1.30E-09,151,341.767
115384,0,4.02E-11,0,0
115385,1,2.53E-09,79,126.467
115386,0,1.82E-10,0,0
115387,1,1.47E-10,266,657.215
115388,0,2.57E-11,0,0
115389,1,4.96E-10,28,45.6205
115390,0,6.95E-12,0,0
115391,0,1.40E-10,0,0
115392,0,4.31E-11,0,0
115393,1,1.28E-09,21,23.3211
115394,1,9.33E-10,0,0
115395,1,4.28E-11,182,759.423
115396,1,9.22E-10,20,24.8628
115397,1,1.23E-11,309,1287.99
115398,0,2.21E-11,0,0
115399,1,1.32E-10,313,609.719
115400,1,8.14E-10,114,314.088
115401,0,2.19E-11,0,0
115402,1,5.54E-11,229,790.248
115403,1,1.69E-11,84,210.603
115404,0,5.29E-11,0,0
115405,1,7.50E-11,277,1044.67
115406,0,1.83E-10,0,0
115407,0,5.13E-10,0,0
115408,0,9.21E-10,0,0
115409,1,4.37E-11,0,0
115410,1,8.20E-12,52,137.199
115411,1,6.05E-11,151,352.783
115412,0,6.23E-10,0,0
115413,0,1.90E-09,0,0
115414,1,4.59E-11,163,442.721
115415,0,1.43E-10,0,0
115416,1,1.53E-11,34,69.4915
115417,0,4.37E-10,0,0
115418,1,4.67E-11,140,264.548
115419,1,2.74E-10,178,241.761
115420,1,1.82E-09,42,73.353
115421,0,6.95E-12,0,0
115422,0,7.06E-12,0,0
115423,0,2.29E-11,0,0
115424,0,6.49E-11,0,0
115425,0,6.83E-10,0,0
115426,0,1.89E-11,0,0
115427,0,2.49E-10,0,0
115428,1,6.85E-12,117,195.178
115429,0,4.78E-11,0,0
115430,0,2.82E-10,0,0
115431,0,2.63E-09,0,0
115432,0,1.54E-11,0,0
115433,0,2.01E-09,0,0
115434,0,1.13E-09,0,0
115435,0,1.30E-09,0,0
115436,0,7.16E-12,0,0
115437,0,1.13E-11,0,0
115438,0,2.01E-09,0,0
115439,1,1.45E-09,23,42
115440,1,6.53E-10,0,0
115441,1,8.42E-11,337,873.906
115442,1,2.31E-09,121,233.365
115443,0,1.37E-11,0,0
115444,0,1.10E-10,0,0
115445,0,1.61E-10,0,0
115446,1,3.44E-10,553,2705.9
115447,0,1.07E-10,0,0
115448,0,5.18E-10,0,0
115449,1,1.76E-10,248,637.832
115450,1,2.00E-09,1053,5319.29
115451,0,7.25E-11,0,0
115452,1,1.04E-11,54,119.781
115453,0,2.04E-09,0,0
115454,0,2.49E-09,0,0
115455,0,2.00E-11,0,0
115456,1,1.18E-11,79,216.885
115457,0,7.39E-10,0,0
115458,1,4.81E-11,224,480.9
115459,1,1.06E-09,81,134.29
115460,0,6.84E-10,0,0
115461,1,1.20E-09,217,1085.16
115462,0,2.01E-09,0,0
115463,1,9.57E-11,53,64.4861
115464,1,1.37E-11,36,63.9975
115465,0,1.67E-11,0,0
115466,0,1.31E-11,0,0
115467,0,3.79E-11,0,0
115468,0,2.20E-10,0,0
115469,1,3.70E-10,258,349.358
115470,0,1.98E-11,0,0
115471,0,1.53E-10,0,0
115472,0,2.02E-10,0,0
115473,0,1.87E-11,0,0
115474,0,4.60E-11,0,0
115475,0,8.00E-10,0,0
115476,1,3.82E-11,148,463.705
115477,1,4.46E-11,226,939.972
115478,0,1.31E-09,0,0
115479,0,1.87E-10,0,0
115480,0,2.21E-09,0,0
115481,0,2.09E-09,0,0
115482,1,1.29E-11,84,220.565
115483,0,2.37E-11,0,0
115484,1,1.12E-09,24,30.6324
115485,1,1.36E-09,0,0
115486,1,1.96E-11,17,26.4253
115487,0,1.68E-10,0,0
115488,0,1.42E-11,0,0
115489,0,9.12E-10,0,0
115490,1,3.35E-11,259,844.64
115491,0,2.15E-09,0,0
115492,0,1.86E-11,0,0
115493,0,6.20E-10,0,0
115494,1,1.20E-10,20,40.7516
115495,0,1.14E-09,0,0
115496,0,2.67E-09,0,0
115497,1,1.75E-11,56,131.62
115498,0,5.57E-10,0,0
115499,1,1.04E-10,172,318.805
115500,1,4.62E-10,494,1464.25
115501,1,1.37E-09,40,63.2735
115502,0,2.19E-11,0,0
115503,0,1.38E-11,0,0
115504,0,2.97E-11,0,0
115505,1,5.23E-11,88,119.991
115506,0,2.88E-11,0,0
115507,1,7.37E-12,130,434.435
115508,0,4.13E-10,0,0
115509,1,9.82E-11,86,149.783
115510,0,2.36E-11,0,0
115511,1,5.36E-10,443,1130.49
115512,0,5.13E-10,0,0
115513,1,8.17E-10,90,188.229
115514,0,2.09E-11,0,0
115515,0,6.94E-11,0,0
115516,0,3.25E-10,0,0
115517,0,1.39E-11,0,0
115518,0,2.19E-11,0,0
115519,0,1.66E-10,0,0
115520,1,1.14E-10,66,101.016
115521,0,3.96E-10,0,0
115522,0,1.37E-10,0,0
115523,0,4.95E-11,0,0
115524,1,1.70E-11,91,256.716
115525,0,1.22E-11,0,0
115526,1,8.64E-11,116,193.218
115527,0,3.40E-11,0,0
115528,1,2.19E-09,2551,17108.7
115529,1,6.09E-10,95,230.762
115530,0,1.97E-10,0,0
115531,0,2.68E-11,0,0
115532,1,7.48E-11,209,408.076
115533,0,7.16E-12,0,0
115534,0,1.83E-09,0,0
115535,1,2.67E-10,138,184.875
115536,1,4.55E-10,110,166.641
115537,1,4.62E-11,97,127.019
115538,1,6.39E-11,198,781.215
115539,1,3.96E-10,488,908.466
115540,0,1.23E-11,0,0
115541,0,3.38E-11,0,0
115542,1,2.83E-10,969,20846.5
115543,0,1.67E-09,0,0
115544,1,1.49E-11,91,283.718
115545,0,2.27E-09,0,0
115546,0,7.25E-10,0,0
115547,1,2.25E-10,153,166.478
115548,1,1.20E-09,1718,18833.4
115549,1,4.31E-11,97,119.087
115550,0,1.14E-10,0,0
115551,0,1.53E-10,0,0
115552,1,3.20E-10,16,24.2548
115553,1,5.96E-11,84,113.509
115554,0,6.15E-10,0,0
115555,0,4.79E-11,0,0
115556,0,9.80E-10,0,0
115557,1,4.07E-11,256,691.681
115558,1,8.42E-10,128,276.708
115559,0,1.30E-10,0,0
115560,1,5.22E-10,1055,4082.3
115561,1,2.66E-10,413,1711.85
115562,0,7.71E-10,0,0
115563,0,1.84E-09,0,0
115564,1,1.26E-09,167,353.89
115565,1,1.88E-09,256,974.695
115566,0,7.63E-10,0,0
115567,1,9.32E-10,41,68.8274
115568,0,1.39E-09,0,0
115569,0,7.75E-11,0,0
115570,1,6.90E-10,1,1.09381
115571,0,1.13E-09,0,0
115572,0,9.65E-12,0,0
115573,1,1.89E-11,41,48.8429
115574,1,9.32E-10,51,77.2098
115575,0,9.87E-11,0,0
115576,0,8.52E-10,0,0
115577,0,1.34E-11,0,0
115578,0,5.65E-11,0,0
115579,1,5.16E-11,137,220.791
115580,0,9.59E-10,0,0
115581,0,3.93E-11,0,0
115582,0,2.92E-10,0,0
115583,1,3.18E-11,96,121.579
115584,0,8.19E-11,0,0
115585,1,1.10E-09,1192,7635.31
115586,0,1.84E-09,0,0
115587,0,3.17E-10,0,0
115588,0,8.80E-10,0,0
115589,1,8.41E-10,461,816.024
115590,1,5.84E-10,9,10.9292
115591,0,1.27E-10,0,0
115592,0,1.36E-09,0,0
115593,0,3.59E-11,0,0
115594,0,3.02E-11,0,0
115595,0,8.09E-10,0,0
115596,1,1.37E-10,212,502.106
115597,1,9.01E-10,53,163.487
115598,1,6.01E-11,235,1191.43
115599,0,6.92E-11,0,0
115600,0,1.30E-11,0,0
115601,1,1.30E-10,243,775.145
115602,0,8.85E-11,0,0
115603,1,1.20E-09,211,281.369
115604,0,7.89E-11,0,0
115605,1,1.98E-10,517,687.926
115606,0,1.38E-11,0,0
115607,1,9.16E-11,28,29.4901
115608,1,7.16E-11,106,135.523
115609,1,3.54E-11,106,215.873
115610,0,8.08E-10,0,0
115611,0,6.05E-11,0,0
115612,1,9.86E-10,65,101.428
115613,1,1.18E-10,0,0
115614,0,1.05E-09,0,0
115615,0,9.54E-10,0,0
115616,1,9.26E-10,14,22.296
115617,1,1.39E-09,139,427.385
115618,1,4.59E-10,3,3.2852
115619,0,2.04E-10,0,0
115620,0,2.19E-11,0,0
115621,0,2.15E-11,0,0
115622,1,4.25E-11,13,14.7081
115623,0,3.88E-10,0,0
115624,0,8.88E-10,0,0
115625,1,1.15E-10,140,479.574
115626,1,1.17E-10,20,39.4926
115627,1,7.69E-11,386,3255.63
115628,0,1.47E-09,0,0
115629,1,3.47E-11,224,432.03
115630,0,1.43E-10,0,0
115631,0,3.87E-10,0,0
115632,0,4.38E-11,0,0
115633,0,8.43E-11,0,0
115634,0,1.04E-11,0,0
115635,1,3.94E-10,1401,7585.37
115636,0,2.39E-11,0,0
115637,1,2.62E-10,447,1104.35
115638,0,1.08E-09,0,0
115639,0,2.19E-09,0,0
115640,0,1.06E-10,0,0
115641,1,1.04E-11,57,84.3966
115642,0,8.52E-10,0,0
115643,0,1.43E-11,0,0
115644,1,7.45E-10,423,721.279
115645,0,1.89E-11,0,0
115646,0,1.15E-09,0,0
115647,0,2.12E-09,0,0
115648,1,1.03E-09,1771,9630.8
115649,0,3.45E-10,0,0
115650,0,2.78E-10,0,0
115651,0,1.15E-09,0,0
115652,0,1.83E-10,0,0
115653,1,1.09E-11,107,336.095
115654,1,1.13E-10,406,2295.25
115655,0,3.53E-11,0,0
115656,0,6.01E-11,0,0
115657,0,5.16E-11,0,0
115658,1,1.73E-10,302,869.953
115659,0,8.92E-12,0,0
115660,0,2.41E-11,0,0
115661,0,1.88E-11,0,0
115662,0,1.22E-10,0,0
115663,0,3.36E-10,0,0
115664,0,9.10E-10,0,0
115665,0,1.16E-11,0,0
115666,0,1.48E-11,0,0
115667,0,1.67E-10,0,0
115668,1,2.93E-11,0,0
115669,0,1.02E-10,0,0
115670,1,1.77E-11,61,131.147
115671,0,2.49E-11,0,0
115672,0,2.74E-11,0,0
115673,1,4.90E-11,15,18.081
115674,1,4.68E-11,26,35.2016
115675,1,3.02E-11,128,322.103
115676,0,2.64E-09,0,0
115677,0,5.82E-11,0,0
115678,0,8.82E-12,0,0
115679,0,2.41E-09,0,0
115680,0,3.20E-11,0,0
115681,0,1.27E-10,0,0
115682,0,3.95E-11,0,0
115683,0,4.68E-11,0,0
115684,1,1.34E-10,389,1243.85
115685,1,8.07E-10,296,463.118
115686,1,7.99E-10,78,116.591
115687,0,1.31E-11,0,0
115688,1,5.34E-11,51,73.5302
115689,1,5.24E-11,139,381.439
115690,1,5.14E-10,101,122.392
115691,0,7.67E-11,0,0
115692,0,1.74E-10,0,0
115693,1,2.47E-10,3,3.05189
115694,0,6.01E-11,0,0
115695,0,3.20E-10,0,0
115696,1,1.34E-11,104,438.141
115697,1,1.51E-10,0,0
115698,1,4.42E-11,98,176.791
115699,1,2.28E-11,107,320.827
115700,0,1.15E-11,0,0
115701,0,2.03E-09,0,0
115702,1,5.02E-11,214,446.498
115703,0,6.53E-10,0,0
115704,1,1.44E-10,267,520.286
115705,0,8.70E-10,0,0
115706,0,9.60E-10,0,0
115707,0,1.03E-10,0,0
115708,0,2.37E-11,0,0
115709,1,1.56E-11,1,1.08686
115710,0,2.47E-11,0,0
115711,0,1.05E-11,0,0
115712,0,8.09E-12,0,0
115713,0,4.62E-11,0,0
115714,0,2.53E-09,0,0
115715,1,2.75E-10,410,718.378
115716,0,1.02E-11,0,0
115717,0,6.61E-10,0,0
115718,0,2.73E-09,0,0
115719,0,4.80E-10,0,0
115720,1,4.88E-11,129,198.372
115721,0,8.42E-11,0,0
115722,0,1.84E-11,0,0
115723,1,5.00E-11,190,429.071
115724,0,1.02E-11,0,0
115725,0,1.27E-11,0,0
115726,1,8.01E-11,326,798.473
